"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
7.102418096E1,4.146377563E-2,6.840774536E-2,9.871821442E0,9.872145534E0
7.103417596E1,3.382965088E-2,7.304809570E-2,9.861193542E0,9.861522121E0
7.104417096E1,3.233276367E-2,6.481521606E-2,9.863438873E0,9.863704823E0
7.105416496E1,4.296066284E-2,7.005432129E-2,9.856852570E0,9.857195129E0
7.106416096E1,4.505630493E-2,6.496490479E-2,9.863289185E0,9.863606037E0
7.107415596E1,3.906875610E-2,6.376739502E-2,9.856702881E0,9.856986575E0
7.108415196E1,4.460723877E-2,6.900650024E-2,9.868827667E0,9.869169733E0
7.109414596E1,4.430786133E-2,6.571334839E-2,9.869725800E0,9.870044012E0
7.110414196E1,3.697311401E-2,6.466552734E-2,9.870474243E0,9.870755312E0
7.111413696E1,4.041595459E-2,6.002517700E-2,9.884994049E0,9.885258915E0
7.112413296E1,4.056564331E-2,6.017486572E-2,9.869725800E0,9.869992601E0
7.113412796E1,3.742218018E-2,5.942642212E-2,9.865983582E0,9.866233524E0
7.114412296E1,3.682342529E-2,6.346801758E-2,9.863738251E0,9.864011174E0
7.115411796E1,4.161346436E-2,6.391708374E-2,9.861941986E0,9.862236907E0
7.116411296E1,4.670288086E-2,6.466552734E-2,9.848470001E0,9.848793030E0
7.117410796E1,4.490661621E-2,7.244934082E-2,9.865534515E0,9.865902735E0
7.118410396E1,4.625381470E-2,7.619155884E-2,9.859846344E0,9.860249211E0
7.119409996E1,4.625381470E-2,6.316864014E-2,9.861941986E0,9.862252756E0
7.120409496E1,4.894821167E-2,6.960525513E-2,9.864935760E0,9.865302751E0
7.121409096E1,4.326004028E-2,7.514373779E-2,9.854008484E0,9.854389946E0
7.122408796E1,4.221221924E-2,6.331832886E-2,9.866582336E0,9.866875802E0
7.123408396E1,4.505630493E-2,7.379653931E-2,9.861043854E0,9.861422914E0
7.124407996E1,3.996688843E-2,6.990463257E-2,9.863438873E0,9.863767557E0
7.125407496E1,4.056564331E-2,6.990463257E-2,9.861043854E0,9.861375062E0
7.126406996E1,3.906875610E-2,7.454498291E-2,9.864486694E0,9.864845719E0
7.127406496E1,4.221221924E-2,8.023315430E-2,9.853110352E0,9.853527431E0
7.128406096E1,5.089416504E-2,7.110214233E-2,9.859097900E0,9.859485643E0
7.129405596E1,4.894821167E-2,6.077362061E-2,9.859696655E0,9.860005451E0
7.130405196E1,4.984634399E-2,6.840774536E-2,9.865833893E0,9.866196971E0
7.131404896E1,3.936813354E-2,6.990463257E-2,9.870923309E0,9.871249338E0
7.132404496E1,4.311035156E-2,6.376739502E-2,9.858199768E0,9.858500264E0
7.133404096E1,4.236190796E-2,6.661148071E-2,9.867630157E0,9.867945913E0
7.134403796E1,4.460723877E-2,6.930587769E-2,9.862840118E0,9.863184491E0
7.135403396E1,4.131408691E-2,6.092330933E-2,9.876312103E0,9.876586418E0
7.136402996E1,5.074447632E-2,6.810836792E-2,9.854307861E0,9.854673875E0
7.137402596E1,4.101470947E-2,6.616241455E-2,9.865085449E0,9.865392572E0
7.138402196E1,4.430786133E-2,6.212081909E-2,9.872569885E0,9.872864747E0
7.139401796E1,5.074447632E-2,5.538482666E-2,9.865085449E0,9.865371427E0
7.140401396E1,4.775070190E-2,6.571334839E-2,9.864935760E0,9.865270191E0
7.141400896E1,4.251159668E-2,6.930587769E-2,9.884544983E0,9.884879365E0
7.142400496E1,4.535568237E-2,6.571334839E-2,9.862241364E0,9.862564580E0
7.143399996E1,4.745132446E-2,6.316864014E-2,9.869426422E0,9.869742641E0
7.144399596E1,4.281097412E-2,6.915618896E-2,9.867779846E0,9.868115040E0
7.145399196E1,4.116439819E-2,6.421646118E-2,9.869875488E0,9.870170232E0
7.146398796E1,3.592529297E-2,6.227050781E-2,9.868378601E0,9.868640456E0
7.147398496E1,3.936813354E-2,6.795867920E-2,9.865384827E0,9.865697442E0
7.148397996E1,3.772155762E-2,6.047424316E-2,9.863139496E0,9.863397020E0
7.149397425E1,3.442840576E-2,6.825805664E-2,9.851463776E0,9.851760401E0
7.150397025E1,4.505630493E-2,6.960525513E-2,9.862540741E0,9.862889274E0
7.151396625E1,3.622467041E-2,6.795867920E-2,9.854756927E0,9.855057824E0
7.152396125E1,4.161346436E-2,7.544311523E-2,9.868228912E0,9.868605029E0
7.153395625E1,4.475692749E-2,7.050338745E-2,9.882149963E0,9.882502811E0
7.154395125E1,4.595443726E-2,7.005432129E-2,9.855655060E0,9.856011165E0
7.155394725E1,3.442840576E-2,5.718109131E-2,9.874964905E0,9.875190472E0
7.156394325E1,4.580474854E-2,7.050338745E-2,9.867181091E0,9.867539282E0
7.157393925E1,4.355941772E-2,6.242019653E-2,9.870474243E0,9.870767725E0
7.158393525E1,4.326004028E-2,6.646179199E-2,9.867779846E0,9.868098484E0
7.159393025E1,3.487747192E-2,6.256988525E-2,9.870025177E0,9.870285124E0
7.160392525E1,4.520599365E-2,6.870712280E-2,9.869127045E0,9.869469736E0
7.161392125E1,3.218307495E-2,6.571334839E-2,9.868079224E0,9.868350498E0
7.162391725E1,4.685256958E-2,7.200027466E-2,9.866732025E0,9.867105962E0
7.163391225E1,4.116439819E-2,6.286926270E-2,9.856104126E0,9.856390597E0
7.164390725E1,3.727249146E-2,6.047424316E-2,9.863887939E0,9.864143737E0
7.165390225E1,4.326004028E-2,7.544311523E-2,9.869127045E0,9.869510207E0
7.166389725E1,4.969665527E-2,6.915618896E-2,9.853260040E0,9.853628050E0
7.167389225E1,5.029541016E-2,7.259902954E-2,9.861941986E0,9.862337450E0
7.168388825E1,4.355941772E-2,7.244934082E-2,9.869276733E0,9.869638776E0
7.169388225E1,3.682342529E-2,7.080276489E-2,9.865684204E0,9.866006984E0
7.170387725E1,3.876937866E-2,7.095245361E-2,9.863738251E0,9.864069626E0
7.171387325E1,3.278182983E-2,6.930587769E-2,9.863438873E0,9.863736836E0
7.172386825E1,3.727249146E-2,6.227050781E-2,9.861792297E0,9.862059327E0
7.173386425E1,4.580474854E-2,6.795867920E-2,9.868677979E0,9.869018264E0
7.174385925E1,3.906875610E-2,6.930587769E-2,9.860445099E0,9.860766056E0
7.175385425E1,4.071533203E-2,6.631210327E-2,9.858199768E0,9.858506870E0
7.176384925E1,4.161346436E-2,6.361770630E-2,9.862241364E0,9.862534340E0
7.177384525E1,5.179229736E-2,6.122268677E-2,9.856403503E0,9.856729715E0
7.178384125E1,4.161346436E-2,6.810836792E-2,9.851912842E0,9.852236146E0
7.179383625E1,4.385879517E-2,6.765930176E-2,9.857301636E0,9.857631405E0
7.180383125E1,4.475692749E-2,6.421646118E-2,9.868827667E0,9.869138081E0
7.181382725E1,4.655319214E-2,7.155120850E-2,9.858948212E0,9.859317756E0
7.182382325E1,3.712280273E-2,6.256988525E-2,9.870923309E0,9.871191421E0
7.183381825E1,4.580474854E-2,5.957611084E-2,9.854756927E0,9.855043454E0
7.184381425E1,4.056564331E-2,5.373825073E-2,9.866133270E0,9.866363012E0
7.185381025E1,4.206253052E-2,6.256988525E-2,9.857750702E0,9.858039011E0
7.186380625E1,4.580474854E-2,6.706054688E-2,9.858948212E0,9.859282683E0
7.187380125E1,4.131408691E-2,7.050338745E-2,9.859846344E0,9.860184963E0
7.188379725E1,3.891906738E-2,7.125183105E-2,9.864187317E0,9.864521425E0
7.189379325E1,3.847000122E-2,6.212081909E-2,9.863438873E0,9.863709512E0
7.190378825E1,4.520599365E-2,6.885681152E-2,9.865534515E0,9.865878375E0
7.191378425E1,5.059478760E-2,6.511459351E-2,9.869725800E0,9.870070268E0
7.192378025E1,4.565505981E-2,6.661148071E-2,9.866881714E0,9.867212181E0
7.193377625E1,4.370910645E-2,7.110214233E-2,9.859097900E0,9.859451172E0
7.194377125E1,4.161346436E-2,6.571334839E-2,9.879605255E0,9.879911433E0
7.195376725E1,4.415817261E-2,7.170089722E-2,9.859546967E0,9.859906559E0
7.196376225E1,4.221221924E-2,6.721023560E-2,9.872869263E0,9.873188267E0
7.197375825E1,4.011657715E-2,7.259902954E-2,9.864037628E0,9.864386361E0
7.198375425E1,3.367996216E-2,6.765930176E-2,9.863438873E0,9.863728429E0
7.199374925E1,3.742218018E-2,6.735992432E-2,9.857750702E0,9.858051870E0
7.200374525E1,4.101470947E-2,7.125183105E-2,9.867480469E0,9.867822953E0
7.201374025E1,4.191284180E-2,7.155120850E-2,9.865684204E0,9.866032692E0
7.202373625E1,4.520599365E-2,7.364685059E-2,9.861343231E0,9.861721846E0
7.203373125E1,4.939727783E-2,6.616241455E-2,9.853110352E0,9.853456305E0
7.204372525E1,4.595443726E-2,6.286926270E-2,9.866133270E0,9.866440597E0
7.205372025E1,4.834945679E-2,6.556365967E-2,9.865085449E0,9.865421795E0
7.206371525E1,4.775070190E-2,6.646179199E-2,9.865684204E0,9.866023622E0
7.207371025E1,3.832031250E-2,6.481521606E-2,9.863289185E0,9.863576582E0
7.208370525E1,3.936813354E-2,6.481521606E-2,9.860594788E0,9.860886392E0
7.209370125E1,4.580474854E-2,6.271957397E-2,9.861043854E0,9.861349690E0
7.210369625E1,4.131408691E-2,6.376739502E-2,9.859097900E0,9.859390678E0
7.211369125E1,3.921844482E-2,6.960525513E-2,9.861043854E0,9.861367495E0
7.212368725E1,4.535568237E-2,7.229965210E-2,9.854457550E0,9.854827141E0
7.213368225E1,3.966751099E-2,6.436614990E-2,9.869875488E0,9.870165078E0
7.214367825E1,3.966751099E-2,5.673202515E-2,9.864935760E0,9.865178640E0
7.215367325E1,4.819976807E-2,6.706054688E-2,9.865983582E0,9.866329224E0
7.216366925E1,4.131408691E-2,5.568420410E-2,9.868677979E0,9.868921553E0
7.217366425E1,4.355941772E-2,6.780899048E-2,9.870474243E0,9.870803274E0
7.218366025E1,4.311035156E-2,6.735992432E-2,9.877509613E0,9.877833367E0
7.219365525E1,4.685256958E-2,6.256988525E-2,9.853559418E0,9.853869461E0
7.220365125E1,4.101470947E-2,6.556365967E-2,9.864037628E0,9.864340785E0
7.221364625E1,4.430786133E-2,6.376739502E-2,9.859546967E0,9.859852730E0
7.222364125E1,3.248245239E-2,6.646179199E-2,9.869276733E0,9.869553968E0
7.223363725E1,3.517684937E-2,6.167175293E-2,9.860295410E0,9.860551019E0
7.224363225E1,4.700225830E-2,6.346801758E-2,9.862690430E0,9.863006637E0
7.225362725E1,4.221221924E-2,5.957611084E-2,9.866432648E0,9.866702812E0
7.226362225E1,3.622467041E-2,6.616241455E-2,9.877659302E0,9.877947306E0
7.227361825E1,4.415817261E-2,7.514373779E-2,9.863588562E0,9.863973634E0
7.228361325E1,4.071533203E-2,7.798782349E-2,9.866133270E0,9.866525505E0
7.229360825E1,4.116439819E-2,6.526428223E-2,9.867480469E0,9.867782159E0
7.230360325E1,4.281097412E-2,7.020401001E-2,9.877359924E0,9.877702185E0
7.231359825E1,4.775070190E-2,6.646179199E-2,9.862840118E0,9.863179634E0
7.232359325E1,4.745132446E-2,6.256988525E-2,9.871072998E0,9.871385351E0
7.233358825E1,4.490661621E-2,5.912704468E-2,9.859097900E0,9.859377466E0
7.234358325E1,4.056564331E-2,7.364685059E-2,9.860445099E0,9.860803567E0
7.235357825E1,4.460723877E-2,6.975494385E-2,9.864037628E0,9.864385125E0
7.236357325E1,4.490661621E-2,6.137237549E-2,9.867779846E0,9.868072875E0
7.237356825E1,3.981719971E-2,7.065307617E-2,9.873468018E0,9.873801090E0
7.238356325E1,3.906875610E-2,7.035369873E-2,9.864786072E0,9.865114305E0
7.239355825E1,4.041595459E-2,6.496490479E-2,9.860594788E0,9.860891616E0
7.240355425E1,4.879852295E-2,6.930587769E-2,9.867181091E0,9.867545150E0
7.241354925E1,4.805007935E-2,7.304809570E-2,9.863289185E0,9.863676717E0
7.242354525E1,4.236190796E-2,6.391708374E-2,9.861792297E0,9.862090409E0
7.243354025E1,4.670288086E-2,6.975494385E-2,9.863139496E0,9.863496724E0
7.244353625E1,4.460723877E-2,6.212081909E-2,9.865085449E0,9.865381884E0
7.245353225E1,4.505630493E-2,7.289840698E-2,9.867779846E0,9.868151972E0
7.246352725E1,3.921844482E-2,6.990463257E-2,9.869127045E0,9.869452536E0
7.247352125E1,3.921844482E-2,6.301895142E-2,9.874815216E0,9.875094178E0
7.248351525E1,3.622467041E-2,7.424560547E-2,9.866582336E0,9.866928176E0
7.249351196E1,4.490661621E-2,6.361770630E-2,9.860145721E0,9.860453208E0
7.250350696E1,4.296066284E-2,6.197113037E-2,9.858499146E0,9.858787524E0
7.251350196E1,4.954696655E-2,6.331832886E-2,9.867929535E0,9.868257061E0
7.252349796E1,4.595443726E-2,6.870712280E-2,9.858199768E0,9.858546300E0
7.253349396E1,3.936813354E-2,6.780899048E-2,9.858050079E0,9.858361896E0
7.254348996E1,4.760101318E-2,6.975494385E-2,9.865235138E0,9.865596583E0
7.255348496E1,4.640350342E-2,6.735992432E-2,9.857451324E0,9.857790689E0
7.256348096E1,5.209167480E-2,6.825805664E-2,9.880653076E0,9.881026157E0
7.257347596E1,4.056564331E-2,5.837860107E-2,9.871671753E0,9.871927716E0
7.258347196E1,4.176315308E-2,6.286926270E-2,9.869276733E0,9.869565337E0
7.259346596E1,3.951782227E-2,7.095245361E-2,9.868378601E0,9.868712790E0
7.260346096E1,3.847000122E-2,6.526428223E-2,9.861642609E0,9.861933599E0
7.261345596E1,4.819976807E-2,6.646179199E-2,9.867480469E0,9.867822008E0
7.262345096E1,4.385879517E-2,7.065307617E-2,9.861193542E0,9.861544176E0
7.263344796E1,4.026626587E-2,6.526428223E-2,9.859696655E0,9.859994875E0
7.264344296E1,4.565505981E-2,6.227050781E-2,9.872270508E0,9.872572460E0
7.265343896E1,4.819976807E-2,6.436614990E-2,9.853559418E0,9.853887528E0
7.266343296E1,4.116439819E-2,6.586303711E-2,9.857451324E0,9.857757304E0
7.267342796E1,3.727249146E-2,7.679031372E-2,9.873917084E0,9.874286028E0
7.268342396E1,4.236190796E-2,7.484436035E-2,9.865983582E0,9.866358408E0
7.269341896E1,3.562591553E-2,6.721023560E-2,9.870324554E0,9.870617672E0
7.270341396E1,3.308120728E-2,6.242019653E-2,9.872569885E0,9.872822635E0
7.271340996E1,4.116439819E-2,7.185058594E-2,9.870474243E0,9.870821587E0
7.272340496E1,4.206253052E-2,6.541397095E-2,9.869127045E0,9.869433462E0
7.273340096E1,4.101470947E-2,6.047424316E-2,9.873018951E0,9.873289348E0
7.274339596E1,4.101470947E-2,6.212081909E-2,9.872569885E0,9.872850518E0
7.275339096E1,3.637435913E-2,6.735992432E-2,9.857301636E0,9.857598896E0
7.276338596E1,4.685256958E-2,6.721023560E-2,9.852062531E0,9.852403183E0
7.277337996E1,3.996688843E-2,6.765930176E-2,9.870623932E0,9.870936731E0
7.278337596E1,3.577560425E-2,7.140151978E-2,9.867181091E0,9.867504282E0
7.279336996E1,4.580474854E-2,6.870712280E-2,9.850715332E0,9.851061430E0
7.280336496E1,4.535568237E-2,7.499404907E-2,9.859996033E0,9.860385541E0
7.281335996E1,4.984634399E-2,6.481521606E-2,9.875413971E0,9.875752466E0
7.282335496E1,4.490661621E-2,6.870712280E-2,9.856104126E0,9.856445902E0
7.283334896E1,4.281097412E-2,7.005432129E-2,9.859097900E0,9.859439730E0
7.284334396E1,5.313949585E-2,6.990463257E-2,9.858349457E0,9.858740512E0
7.285333796E1,3.712280273E-2,7.110214233E-2,9.871671753E0,9.871997610E0
7.286333296E1,4.520599365E-2,6.646179199E-2,9.861043854E0,9.861371438E0
7.287332796E1,4.819976807E-2,6.242019653E-2,9.868528290E0,9.868843403E0
7.288332296E1,3.951782227E-2,7.394622803E-2,9.861492920E0,9.861849335E0
7.289331796E1,5.373825073E-2,6.331832886E-2,9.859247589E0,9.859597357E0
7.290331396E1,4.460723877E-2,6.346801758E-2,9.860894165E0,9.861199305E0
7.291330896E1,4.176315308E-2,6.900650024E-2,9.854008484E0,9.854338601E0
7.292330396E1,4.266128540E-2,6.795867920E-2,9.861492920E0,9.861819354E0
7.293329996E1,4.385879517E-2,6.152206421E-2,9.865684204E0,9.865973514E0
7.294329596E1,4.640350342E-2,5.957611084E-2,9.869127045E0,9.869415951E0
7.295329096E1,4.221221924E-2,6.990463257E-2,9.862690430E0,9.863028492E0
7.296328596E1,4.505630493E-2,6.975494385E-2,9.864037628E0,9.864387166E0
7.297328196E1,3.966751099E-2,6.586303711E-2,9.866732025E0,9.867031585E0
7.298327696E1,4.191284180E-2,6.361770630E-2,9.867630157E0,9.867924241E0
7.299327296E1,4.640350342E-2,7.334747314E-2,9.870324554E0,9.870706152E0
7.300326796E1,3.772155762E-2,6.765930176E-2,9.865235138E0,9.865539267E0
7.301326296E1,4.505630493E-2,6.900650024E-2,9.861193542E0,9.861537915E0
7.302325896E1,3.008743286E-2,7.125183105E-2,9.860744476E0,9.861047800E0
7.303325496E1,3.607498169E-2,6.526428223E-2,9.871821442E0,9.872103089E0
7.304324996E1,4.819976807E-2,7.574249268E-2,9.867630157E0,9.868038562E0
7.305324496E1,4.655319214E-2,6.481521606E-2,9.868827667E0,9.869150305E0
7.306323996E1,3.981719971E-2,7.170089722E-2,9.882449341E0,9.882789657E0
7.307323596E1,4.251159668E-2,7.020401001E-2,9.860445099E0,9.860786652E0
7.308322996E1,4.505630493E-2,6.975494385E-2,9.860594788E0,9.860944447E0
7.309322496E1,4.086502075E-2,7.125183105E-2,9.868528290E0,9.868870117E0
7.310321996E1,4.415817261E-2,6.855743408E-2,9.864187317E0,9.864524392E0
7.311321596E1,3.517684937E-2,6.810836792E-2,9.868677979E0,9.868975692E0
7.312321096E1,4.266128540E-2,6.122268677E-2,9.875863037E0,9.876144943E0
7.313320696E1,3.637435913E-2,6.137237549E-2,9.873767395E0,9.874025128E0
7.314320196E1,4.056564331E-2,5.688171387E-2,9.866282959E0,9.866530319E0
7.315319696E1,3.861968994E-2,6.271957397E-2,9.867330780E0,9.867605685E0
7.316319196E1,4.221221924E-2,6.556365967E-2,9.868677979E0,9.868986043E0
7.317318796E1,4.535568237E-2,7.349716187E-2,9.872120819E0,9.872498591E0
7.318318396E1,4.311035156E-2,7.274871826E-2,9.878707123E0,9.879069050E0
7.319317996E1,4.131408691E-2,6.601272583E-2,9.865833893E0,9.866141238E0
7.320317496E1,4.700225830E-2,5.628295898E-2,9.859397278E0,9.859669957E0
7.321317096E1,4.460723877E-2,6.631210327E-2,9.868378601E0,9.868702210E0
7.322316696E1,4.954696655E-2,5.792953491E-2,9.871372375E0,9.871666694E0
7.323316496E1,4.505630493E-2,6.616241455E-2,9.867031403E0,9.867356091E0
7.324316096E1,4.011657715E-2,7.095245361E-2,9.865833893E0,9.866170584E0
7.325315796E1,3.682342529E-2,7.140151978E-2,9.865684204E0,9.866011299E0
7.326315396E1,3.832031250E-2,5.912704468E-2,9.873767395E0,9.874018788E0
7.327314996E1,3.966751099E-2,6.436614990E-2,9.869725800E0,9.870015394E0
7.328314696E1,5.239105225E-2,5.673202515E-2,9.865085449E0,9.865387690E0
7.329314396E1,4.430786133E-2,5.763015747E-2,9.871072998E0,9.871340667E0
7.330314096E1,3.772155762E-2,6.451583862E-2,9.869576111E0,9.869859058E0
7.331313796E1,4.340972900E-2,7.229965210E-2,9.871671753E0,9.872031951E0
7.332313496E1,4.909790039E-2,8.008346558E-2,9.860145721E0,9.860593167E0
7.333313196E1,4.640350342E-2,7.229965210E-2,9.868677979E0,9.869051908E0
7.334312696E1,4.206253052E-2,6.586303711E-2,9.871222687E0,9.871532025E0
7.335312296E1,3.861968994E-2,6.840774536E-2,9.872569885E0,9.872882418E0
7.336311996E1,3.757186890E-2,7.050338745E-2,9.864935760E0,9.865259243E0
7.337311596E1,4.355941772E-2,6.706054688E-2,9.866282959E0,9.866607014E0
7.338311296E1,3.607498169E-2,7.020401001E-2,9.863139496E0,9.863455314E0
7.339310896E1,4.355941772E-2,6.601272583E-2,9.877060547E0,9.877377190E0
7.340310496E1,3.532653809E-2,6.526428223E-2,9.866732025E0,9.867011110E0
7.341310196E1,4.640350342E-2,7.304809570E-2,9.863139496E0,9.863519150E0
7.342309696E1,5.149291992E-2,7.469467163E-2,9.867330780E0,9.867747845E0
7.343309396E1,4.864883423E-2,6.930587769E-2,9.862690430E0,9.863053915E0
7.344308996E1,4.685256958E-2,6.421646118E-2,9.871671753E0,9.871991801E0
7.345308596E1,3.502716064E-2,6.107299805E-2,9.861792297E0,9.862043608E0
7.346308296E1,4.281097412E-2,6.706054688E-2,9.865085449E0,9.865406267E0
7.347307896E1,4.550537109E-2,7.229965210E-2,9.859846344E0,9.860216423E0
7.348307496E1,3.847000122E-2,6.765930176E-2,9.857900391E0,9.858207638E0
7.349307183E1,4.445755005E-2,7.170089722E-2,9.866732025E0,9.867092700E0
7.350306683E1,4.685256958E-2,7.185058594E-2,9.857451324E0,9.857824521E0
7.351306383E1,4.206253052E-2,6.271957397E-2,9.873767395E0,9.874056186E0
7.352305983E1,3.966751099E-2,6.885681152E-2,9.869725800E0,9.870045701E0
7.353305583E1,3.817062378E-2,6.810836792E-2,9.866282959E0,9.866591872E0
7.354305183E1,4.984634399E-2,7.304809570E-2,9.866282959E0,9.866679285E0
7.355304983E1,4.819976807E-2,6.930587769E-2,9.858199768E0,9.858561213E0
7.356304683E1,3.667373657E-2,6.975494385E-2,9.861941986E0,9.862256864E0
7.357304283E1,4.071533203E-2,6.735992432E-2,9.862840118E0,9.863154176E0
7.358303983E1,5.164260864E-2,6.301895142E-2,9.872719574E0,9.873055765E0
7.359303683E1,4.520599365E-2,6.646179199E-2,9.866133270E0,9.866460685E0
7.360303383E1,3.592529297E-2,6.900650024E-2,9.860295410E0,9.860602319E0
7.361303083E1,4.326004028E-2,6.391708374E-2,9.863738251E0,9.864040202E0
7.362302783E1,4.849914551E-2,6.661148071E-2,9.879156189E0,9.879499798E0
7.363302483E1,4.445755005E-2,6.721023560E-2,9.865235138E0,9.865564252E0
7.364302083E1,4.131408691E-2,6.271957397E-2,9.860445099E0,9.860731116E0
7.365301683E1,3.966751099E-2,6.511459351E-2,9.872569885E0,9.872864304E0
7.366301483E1,3.906875610E-2,6.825805664E-2,9.865983582E0,9.866297054E0
7.367301283E1,4.715194702E-2,7.334747314E-2,9.862840118E0,9.863225556E0
7.368300983E1,4.640350342E-2,7.110214233E-2,9.867480469E0,9.867845743E0
7.369300683E1,3.517684937E-2,6.286926270E-2,9.861941986E0,9.862205113E0
7.370300283E1,4.505630493E-2,6.451583862E-2,9.870324554E0,9.870638235E0
7.371299983E1,4.131408691E-2,6.571334839E-2,9.855056305E0,9.855361986E0
7.372299583E1,4.370910645E-2,6.825805664E-2,9.852960663E0,9.853294042E0
7.373299283E1,4.849914551E-2,6.900650024E-2,9.865384827E0,9.865745377E0
7.374298883E1,4.969665527E-2,7.005432129E-2,9.853709106E0,9.854083444E0
7.375298583E1,3.921844482E-2,6.810836792E-2,9.866133270E0,9.866446298E0
7.376298283E1,3.712280273E-2,6.855743408E-2,9.864935760E0,9.865243828E0
7.377297983E1,3.951782227E-2,7.035369873E-2,9.870174866E0,9.870504708E0
7.378297683E1,4.281097412E-2,7.379653931E-2,9.865833893E0,9.866202771E0
7.379297483E1,4.595443726E-2,7.664062500E-2,9.864337006E0,9.864741768E0
7.380297183E1,4.146377563E-2,6.631210327E-2,9.865983582E0,9.866293558E0
7.381296883E1,3.487747192E-2,6.406677246E-2,9.869576111E0,9.869845672E0
7.382296583E1,4.400848389E-2,6.406677246E-2,9.864337006E0,9.864643220E0
7.383296283E1,4.370910645E-2,7.574249268E-2,9.870474243E0,9.870861624E0
7.384295783E1,3.951782227E-2,6.825805664E-2,9.876611481E0,9.876926403E0
7.385295383E1,4.550537109E-2,6.496490479E-2,9.858648834E0,9.858967898E0
7.386294883E1,4.954696655E-2,7.679031372E-2,9.860295410E0,9.860718900E0
7.387294483E1,5.149291992E-2,6.735992432E-2,9.874066772E0,9.874430794E0
7.388294083E1,4.191284180E-2,6.975494385E-2,9.863738251E0,9.864073941E0
7.389293683E1,4.430786133E-2,6.795867920E-2,9.857451324E0,9.857785156E0
7.390293283E1,4.296066284E-2,6.436614990E-2,9.871522064E0,9.871825388E0
7.391292883E1,4.819976807E-2,5.822891235E-2,9.864337006E0,9.864626622E0
7.392292583E1,4.819976807E-2,7.214996338E-2,9.865833893E0,9.866215446E0
7.393292083E1,4.206253052E-2,6.586303711E-2,9.879305878E0,9.879614963E0
7.394291783E1,4.909790039E-2,6.855743408E-2,9.864187317E0,9.864547742E0
7.395291383E1,4.311035156E-2,6.990463257E-2,9.863738251E0,9.864080162E0
7.396291083E1,4.745132446E-2,7.439529419E-2,9.869875488E0,9.870269928E0
7.397290683E1,3.802093506E-2,6.556365967E-2,9.859397278E0,9.859688579E0
7.398290183E1,3.562591553E-2,6.047424316E-2,9.867181091E0,9.867430721E0
7.399289783E1,4.745132446E-2,6.556365967E-2,9.867330780E0,9.867662689E0
7.400289383E1,4.834945679E-2,6.556365967E-2,9.865833893E0,9.866170213E0
7.401288983E1,4.146377563E-2,6.661148071E-2,9.867330780E0,9.867642730E0
7.402288583E1,4.625381470E-2,7.289840698E-2,9.871072998E0,9.871450538E0
7.403288183E1,4.595443726E-2,5.972579956E-2,9.856104126E0,9.856392216E0
7.404287783E1,3.966751099E-2,7.005432129E-2,9.859546967E0,9.859875633E0
7.405287283E1,4.715194702E-2,5.972579956E-2,9.864935760E0,9.865229244E0
7.406286983E1,4.206253052E-2,5.658233643E-2,9.859097900E0,9.859349990E0
7.407286583E1,4.071533203E-2,5.583389282E-2,9.860894165E0,9.861136288E0
7.408286183E1,4.311035156E-2,6.227050781E-2,9.860594788E0,9.860885644E0
7.409285883E1,4.460723877E-2,5.912704468E-2,9.866432648E0,9.866710648E0
7.410285583E1,4.146377563E-2,7.214996338E-2,9.857900391E0,9.858251618E0
7.411285183E1,4.625381470E-2,7.110214233E-2,9.869426422E0,9.869790921E0
7.412284783E1,4.296066284E-2,7.664062500E-2,9.861792297E0,9.862183669E0
7.413284483E1,4.969665527E-2,7.095245361E-2,9.854756927E0,9.855137650E0
7.414284183E1,4.834945679E-2,7.035369873E-2,9.868977356E0,9.869346552E0
7.415283883E1,4.176315308E-2,6.346801758E-2,9.865085449E0,9.865378010E0
7.416283483E1,4.520599365E-2,6.361770630E-2,9.858050079E0,9.858358999E0
7.417283283E1,4.834945679E-2,6.212081909E-2,9.856104126E0,9.856418478E0
7.418282883E1,4.565505981E-2,7.379653931E-2,9.857900391E0,9.858282326E0
7.419282483E1,5.074447632E-2,6.900650024E-2,9.854457550E0,9.854829806E0
7.420282183E1,3.966751099E-2,6.601272583E-2,9.861343231E0,9.861643956E0
7.421281883E1,4.475692749E-2,7.065307617E-2,9.870174866E0,9.870529212E0
7.422281483E1,3.757186890E-2,6.586303711E-2,9.872270508E0,9.872561702E0
7.423281083E1,4.011657715E-2,7.484436035E-2,9.874815216E0,9.875180331E0
7.424280683E1,4.730163574E-2,6.242019653E-2,9.868827667E0,9.869138425E0
7.425280283E1,4.924758911E-2,6.795867920E-2,9.870623932E0,9.870980727E0
7.426279883E1,4.520599365E-2,6.631210327E-2,9.871821442E0,9.872147662E0
7.427279383E1,4.580474854E-2,6.361770630E-2,9.846823425E0,9.847135465E0
7.428278983E1,4.071533203E-2,6.496490479E-2,9.862840118E0,9.863138110E0
7.429278483E1,3.996688843E-2,6.870712280E-2,9.874216461E0,9.874536381E0
7.430277983E1,4.400848389E-2,7.559280396E-2,9.862690430E0,9.863078299E0
7.431277583E1,3.966751099E-2,6.631210327E-2,9.870474243E0,9.870776696E0
7.432277083E1,4.251159668E-2,6.646179199E-2,9.856253815E0,9.856569569E0
