"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.739406350E1,1.028361511E-1,4.685706024E0,8.665629730E0,9.851880777E0
2.740406150E1,9.729766846E-2,4.686304779E0,8.655151520E0,9.842894247E0
2.741406050E1,1.049317932E-1,4.677772522E0,8.670120392E0,9.852083742E0
2.742405950E1,1.079255676E-1,4.675976257E0,8.654103699E0,9.837169955E0
2.743405750E1,1.095721436E-1,4.682113495E0,8.671766968E0,9.855644838E0
2.744405550E1,1.034349060E-1,4.683311005E0,8.659642181E0,9.845481372E0
2.745405350E1,9.894424438E-2,4.687651978E0,8.660540314E0,9.848290692E0
2.746405150E1,1.034349060E-1,4.681963806E0,8.660690002E0,9.845762296E0
2.747404950E1,1.073268127E-1,4.690046997E0,8.662037201E0,9.850834906E0
2.748404750E1,1.023870850E-1,4.685556335E0,8.664731598E0,9.851014920E0
2.749404550E1,1.043330383E-1,4.682263184E0,8.660839691E0,9.846045808E0
2.750404350E1,1.043330383E-1,4.686304779E0,8.650361481E0,9.838754576E0
2.751404250E1,1.022373962E-1,4.686604156E0,8.664432220E0,9.851248485E0
2.752404050E1,1.005908203E-1,4.687202911E0,8.671916656E0,9.858099621E0
2.753403950E1,1.013392639E-1,4.687502289E0,8.656349030E0,9.844558186E0
2.754403750E1,9.909393311E-2,4.690496063E0,8.667276306E0,9.855569567E0
2.755403550E1,1.067280579E-1,4.687053223E0,8.654552765E0,9.842821869E0
2.756403350E1,1.083746338E-1,4.679269409E0,8.667575684E0,9.850592647E0
2.757403050E1,1.002914429E-1,4.688999176E0,8.667875061E0,9.855395970E0
2.758402850E1,1.046324158E-1,4.686903534E0,8.661588135E0,9.848914747E0
2.759402750E1,1.041833496E-1,4.682263184E0,8.665929108E0,9.850521305E0
2.760402450E1,1.065783691E-1,4.693489838E0,8.665030975E0,9.855098559E0
2.761402150E1,1.037342834E-1,4.686005402E0,8.662935333E0,9.849662736E0
2.762401850E1,1.053808594E-1,4.676874390E0,8.666378174E0,9.848368892E0
2.763401550E1,9.669891357E-2,4.683760071E0,8.655899963E0,9.842335254E0
2.764401350E1,9.565109253E-2,4.675377502E0,8.654552765E0,9.837153424E0
2.765400950E1,1.071771240E-1,4.681065674E0,8.652008057E0,9.837738876E0
2.766400750E1,1.086740112E-1,4.684957581E0,8.676407318E0,9.861068985E0
2.767400550E1,9.490264893E-2,4.684059448E0,8.660390625E0,9.846409762E0
2.768400250E1,1.067280579E-1,4.677473145E0,8.665629730E0,9.848009165E0
2.769400050E1,1.073268127E-1,4.686005402E0,8.673413544E0,9.858918205E0
2.770399750E1,1.086740112E-1,4.690645752E0,8.670120392E0,9.858243009E0
2.771399550E1,1.077758789E-1,4.674030304E0,8.671018524E0,9.851128726E0
2.772399350E1,1.031355286E-1,4.691244507E0,8.671617279E0,9.859784896E0
2.773399050E1,9.759704590E-2,4.690346375E0,8.656498718E0,9.846006518E0
2.774398850E1,1.049317932E-1,4.678371277E0,8.660839691E0,9.844201981E0
2.775398550E1,1.020877075E-1,4.682861938E0,8.666677551E0,9.851442413E0
2.776398350E1,1.040336609E-1,4.684508514E0,8.673413544E0,9.858171510E0
2.777398050E1,9.879455566E-2,4.676575012E0,8.666827240E0,9.848553631E0
2.778397850E1,1.070274353E-1,4.680616608E0,8.656199341E0,9.841209973E0
2.779397550E1,1.070274353E-1,4.692741394E0,8.657247162E0,9.847903588E0
2.780397342E1,1.137634277E-1,4.695435791E0,8.659043427E0,9.850842220E0
2.781397142E1,1.068777466E-1,4.686005402E0,8.656798096E0,9.844298997E0
2.782396842E1,1.103205872E-1,4.689148865E0,8.658444672E0,9.847281444E0
2.783396642E1,1.017883301E-1,4.690496063E0,8.661737823E0,9.850726689E0
2.784396342E1,9.445358276E-2,4.691394196E0,8.666378174E0,9.855161674E0
2.785396142E1,1.046324158E-1,4.676575012E0,8.672066345E0,9.853224674E0
2.786395842E1,1.023870850E-1,4.679269409E0,8.669222260E0,9.851977462E0
2.787395642E1,1.002914429E-1,4.680466919E0,8.665929108E0,9.849627214E0
2.788395442E1,1.035845947E-1,4.691992950E0,8.663384399E0,9.852906011E0
2.789395242E1,1.031355286E-1,4.701423340E0,8.653355255E0,9.848582412E0
2.790395042E1,1.026864624E-1,4.692292328E0,8.663983154E0,9.853565644E0
2.791394842E1,1.062789917E-1,4.689897308E0,8.664881287E0,9.853253255E0
2.792394542E1,9.999206543E-2,4.685107269E0,8.665180664E0,9.851171731E0
2.793394242E1,9.969268799E-2,4.690046997E0,8.663534088E0,9.852070968E0
2.794393942E1,1.002914429E-1,4.687951355E0,8.655301208E0,9.843839967E0
2.795393642E1,1.070274353E-1,4.690046997E0,8.663683777E0,9.852279548E0
2.796393442E1,1.055305481E-1,4.687801666E0,8.669970703E0,9.856724261E0
2.797393142E1,1.008901978E-1,4.684957581E0,8.655001831E0,9.842157439E0
2.798392942E1,1.061293030E-1,4.673581238E0,8.664432220E0,9.845100849E0
2.799392742E1,1.049317932E-1,4.690496063E0,8.657696228E0,9.847206100E0
2.800392542E1,1.056802368E-1,4.684209137E0,8.665779419E0,9.851330696E0
2.801392342E1,1.014889526E-1,4.681215363E0,8.661737823E0,9.846307907E0
2.802392042E1,1.028361511E-1,4.684508514E0,8.668174438E0,9.853549786E0
2.803391942E1,1.046324158E-1,4.686005402E0,8.662486267E0,9.849277278E0
2.804391742E1,1.058299255E-1,4.691094818E0,8.654852142E0,9.845000567E0
2.805391542E1,9.699829102E-2,4.693938904E0,8.655001831E0,9.846396691E0
2.806391342E1,1.103205872E-1,4.684209137E0,8.668473816E0,9.853751781E0
2.807391142E1,1.088237000E-1,4.681963806E0,8.662785645E0,9.847663825E0
2.808390942E1,1.050814819E-1,4.678520966E0,8.669521637E0,9.851913822E0
2.809390842E1,9.879455566E-2,4.689897308E0,8.668473816E0,9.856334787E0
2.810390742E1,9.340576172E-2,4.679868164E0,8.664881287E0,9.848353080E0
2.811390542E1,9.744735718E-2,4.683760071E0,8.658145294E0,9.844317362E0
2.812390442E1,1.061293030E-1,4.688550110E0,8.662186890E0,9.850240975E0
2.813390342E1,1.077758789E-1,4.692891083E0,8.657546539E0,9.848246262E0
2.814390142E1,1.031355286E-1,4.683011627E0,8.673712921E0,9.857714272E0
2.815390042E1,1.121168518E-1,4.680167542E0,8.665929108E0,9.849612465E0
2.816389842E1,1.055305481E-1,4.679419098E0,8.660240936E0,9.844179644E0
2.817389642E1,1.071771240E-1,4.684209137E0,8.659791870E0,9.846080307E0
2.818389442E1,1.022373962E-1,4.687951355E0,8.660690002E0,9.848598464E0
2.819389242E1,1.010398865E-1,4.678221588E0,8.657845917E0,9.841456305E0
2.820389142E1,1.004411316E-1,4.679718475E0,8.655001831E0,9.839660061E0
2.821389042E1,1.070274353E-1,4.694387970E0,8.649912415E0,9.842241516E0
2.822388842E1,1.052311707E-1,4.684209137E0,8.659941559E0,9.846190971E0
2.823388742E1,1.059796143E-1,4.679119720E0,8.660240936E0,9.844042163E0
2.824388642E1,1.046324158E-1,4.681514740E0,8.666527863E0,9.850697102E0
2.825388542E1,1.046324158E-1,4.690945129E0,8.659791870E0,9.849259332E0
2.826388442E1,9.879455566E-2,4.684957581E0,8.673563232E0,9.858462712E0
2.827388242E1,1.044827271E-1,4.682861938E0,8.656947784E0,9.842908997E0
2.828388042E1,1.058299255E-1,4.687502289E0,8.658444672E0,9.846448183E0
2.829387842E1,9.909393311E-2,4.694387970E0,8.667425995E0,9.857554027E0
2.830387742E1,1.088237000E-1,4.697531433E0,8.662935333E0,9.855206378E0
2.831387442E1,1.038839722E-1,4.685256958E0,8.662486267E0,9.848913289E0
2.832387342E1,1.014889526E-1,4.686155090E0,8.666976929E0,9.853265379E0
2.833387142E1,1.023870850E-1,4.684358826E0,8.661588135E0,9.847680424E0
2.834386942E1,9.924362183E-2,4.684059448E0,8.658744049E0,9.845004353E0
2.835386742E1,1.053808594E-1,4.680466919E0,8.668473816E0,9.851919306E0
2.836386542E1,9.999206543E-2,4.684658203E0,8.657247162E0,9.843980359E0
2.837386342E1,1.139131165E-1,4.688699799E0,8.656798096E0,9.845660733E0
2.838386042E1,1.004411316E-1,4.682562561E0,8.672066345E0,9.856024313E0
2.839385842E1,1.091230774E-1,4.677323456E0,8.669072571E0,9.850993950E0
2.840385642E1,1.055305481E-1,4.685406647E0,8.665480042E0,9.851635219E0
2.841385442E1,9.984237671E-2,4.682412872E0,8.665779419E0,9.850415816E0
2.842385242E1,1.073268127E-1,4.681664429E0,8.660240936E0,9.845266575E0
2.843385042E1,1.046324158E-1,4.689597931E0,8.655899963E0,9.845195827E0
2.844384842E1,1.097218323E-1,4.683909760E0,8.657546539E0,9.843991142E0
2.845384742E1,9.969268799E-2,4.683610382E0,8.661438446E0,9.847165115E0
2.846384442E1,9.175918579E-2,4.680017853E0,8.656349030E0,9.840902671E0
2.847384242E1,1.010398865E-1,4.688400421E0,8.662037201E0,9.849984570E0
2.848384142E1,1.073268127E-1,4.685406647E0,8.660240936E0,9.847046642E0
2.849384042E1,1.008901978E-1,4.683610382E0,8.661887512E0,9.847572306E0
2.850383942E1,1.125659180E-1,4.688400421E0,8.666527863E0,9.854058798E0
2.851383742E1,1.016386414E-1,4.683909760E0,8.663085022E0,9.848775718E0
2.852383542E1,1.068777466E-1,4.684508514E0,8.654552765E0,9.841611984E0
2.853383342E1,1.115180969E-1,4.681664429E0,8.656049652E0,9.841626577E0
2.854383142E1,1.073268127E-1,4.675527191E0,8.670419769E0,9.851307149E0
2.855382942E1,1.100212097E-1,4.686304779E0,8.665180664E0,9.851848207E0
2.856382742E1,9.550140381E-2,4.686753845E0,8.666228485E0,9.852831993E0
2.857382642E1,1.083746338E-1,4.681664429E0,8.656498718E0,9.841986433E0
2.858382442E1,1.031355286E-1,4.690645752E0,8.672814789E0,9.860553274E0
2.859382342E1,9.969268799E-2,4.684658203E0,8.671317902E0,9.856354055E0
2.860382142E1,1.025367737E-1,4.696782990E0,8.650361481E0,9.843730898E0
2.861381942E1,1.049317932E-1,4.692891083E0,8.657845917E0,9.848478731E0
2.862381842E1,1.043330383E-1,4.687502289E0,8.662336578E0,9.849854724E0
2.863381642E1,9.624984741E-2,4.690196686E0,8.664282532E0,9.852766148E0
2.864381642E1,9.385482788E-2,4.698878632E0,8.672365723E0,9.863984811E0
2.865381542E1,1.056802368E-1,4.688250732E0,8.672365723E0,9.859046124E0
2.866381442E1,1.020877075E-1,4.681065674E0,8.661438446E0,9.845979570E0
2.867381442E1,9.819580078E-2,4.685556335E0,8.658294983E0,9.845311199E0
2.868381342E1,1.056802368E-1,4.690196686E0,8.663683777E0,9.852336264E0
2.869381342E1,1.023870850E-1,4.688849487E0,8.650511169E0,9.840078055E0
2.870381242E1,1.019380188E-1,4.683610382E0,8.662336578E0,9.847978095E0
2.871381242E1,9.744735718E-2,4.687801666E0,8.666976929E0,9.854007790E0
2.872381242E1,9.864486694E-2,4.690645752E0,8.659342804E0,9.848660121E0
2.873381142E1,1.005908203E-1,4.690645752E0,8.661288757E0,9.850390806E0
2.874381142E1,9.744735718E-2,4.693938904E0,8.673114166E0,9.862325677E0
2.875381042E1,1.013392639E-1,4.686903534E0,8.659193115E0,9.846774080E0
2.876380942E1,1.034349060E-1,4.684358826E0,8.663983154E0,9.849797992E0
2.877380742E1,1.068777466E-1,4.690795441E0,8.663983154E0,9.852897483E0
2.878380542E1,8.981323242E-2,4.686903534E0,8.658444672E0,9.846004026E0
2.879380442E1,9.864486694E-2,4.683760071E0,8.666527863E0,9.851702614E0
2.880380363E1,1.004411316E-1,4.692891083E0,8.655151520E0,9.846063323E0
2.881380263E1,1.031355286E-1,4.692142639E0,8.658893738E0,9.849024330E0
2.882380063E1,1.056802368E-1,4.683909760E0,8.675958252E0,9.860143535E0
2.883379863E1,9.759704590E-2,4.684209137E0,8.662935333E0,9.848745555E0
2.884379663E1,1.020877075E-1,4.687801666E0,8.654552765E0,9.843129072E0
2.885379563E1,1.010398865E-1,4.690945129E0,8.664581909E0,9.853433662E0
2.886379363E1,1.028361511E-1,4.688400421E0,8.663234711E0,9.851056260E0
2.887379163E1,1.062789917E-1,4.681065674E0,8.659342804E0,9.844180457E0
2.888378963E1,1.092727661E-1,4.681215363E0,8.665480042E0,9.849683353E0
2.889378863E1,1.029858398E-1,4.687651978E0,8.666228485E0,9.853334629E0
2.890378663E1,1.085243225E-1,4.678071899E0,8.662186890E0,9.845283944E0
2.891378463E1,1.119671631E-1,4.687053223E0,8.666827240E0,9.853674389E0
2.892378363E1,1.112187195E-1,4.689747620E0,8.668024750E0,9.856000984E0
2.893378163E1,1.001417542E-1,4.685706024E0,8.664432220E0,9.850799715E0
2.894377962E1,1.079255676E-1,4.694387970E0,8.651409302E0,9.843566897E0
2.895377763E1,1.094224548E-1,4.683610382E0,8.659043427E0,9.845161885E0
2.896377563E1,1.125659180E-1,4.674928436E0,8.661588135E0,9.843309199E0
2.897377463E1,9.939331055E-2,4.697681122E0,8.642427979E0,9.837156516E0
2.898377263E1,1.022373962E-1,4.682113495E0,8.664132843E0,9.848849536E0
2.899377063E1,1.071771240E-1,4.682263184E0,8.668773193E0,9.853055573E0
2.900376862E1,9.804611206E-2,4.684957581E0,8.663833466E0,9.849895984E0
2.901376663E1,1.058299255E-1,4.680466919E0,8.661288757E0,9.845602749E0
2.902376563E1,1.043330383E-1,4.688250732E0,8.658145294E0,9.846525288E0
2.903376463E1,1.067280579E-1,4.695585480E0,8.661288757E0,9.852808575E0
2.904376263E1,1.022373962E-1,4.674629059E0,8.676407318E0,9.856097264E0
2.905376062E1,1.074765015E-1,4.685556335E0,8.666078796E0,9.852254111E0
2.906375863E1,1.085243225E-1,4.684059448E0,8.653804321E0,9.840758084E0
2.907375763E1,1.044827271E-1,4.686005402E0,8.675958252E0,9.861126450E0
2.908375563E1,1.049317932E-1,4.689897308E0,8.665180664E0,9.853502087E0
2.909375362E1,1.046324158E-1,4.688999176E0,8.659642181E0,9.848201050E0
2.910375263E1,1.059796143E-1,4.676425323E0,8.656049652E0,9.839074198E0
2.911375063E1,9.984237671E-2,4.686604156E0,8.663534088E0,9.850433996E0
2.912374963E1,1.137634277E-1,4.690046997E0,8.671467590E0,9.859200430E0
2.913374763E1,1.010398865E-1,4.690046997E0,8.666378174E0,9.854585762E0
2.914374562E1,1.020877075E-1,4.684957581E0,8.662486267E0,9.848752091E0
2.915374363E1,1.034349060E-1,4.689148865E0,8.676557007E0,9.863136284E0
2.916374063E1,1.089733887E-1,4.678371277E0,8.669821014E0,9.852148467E0
2.917373963E1,9.879455566E-2,4.691094818E0,8.663833466E0,9.852824025E0
2.918373763E1,1.001417542E-1,4.687502289E0,8.662785645E0,9.850206150E0
2.919373663E1,1.005908203E-1,4.674629059E0,8.670270081E0,9.850678079E0
2.920373563E1,1.071771240E-1,4.677922211E0,8.679700470E0,9.860610701E0
2.921373363E1,1.131646729E-1,4.692741394E0,8.655301208E0,9.846261577E0
2.922373263E1,1.004411316E-1,4.681365051E0,8.662635956E0,9.847158416E0
2.923373063E1,9.714797974E-2,4.687352600E0,8.669072571E0,9.855634498E0
2.924372762E1,1.040336609E-1,4.696034546E0,8.667875061E0,9.858783978E0
2.925372563E1,9.759704590E-2,4.684059448E0,8.665180664E0,9.850649422E0
2.926372363E1,1.040336609E-1,4.695286102E0,8.670270081E0,9.860533345E0
2.927372163E1,1.001417542E-1,4.687053223E0,8.665480042E0,9.852362185E0
2.928372063E1,1.050814819E-1,4.681814117E0,8.660690002E0,9.845708551E0
2.929371762E1,1.034349060E-1,4.688699799E0,8.673563232E0,9.860289231E0
2.930371563E1,1.074765015E-1,4.672982483E0,8.668174438E0,9.848124927E0
2.931371363E1,1.089733887E-1,4.688849487E0,8.666078796E0,9.853837142E0
2.932371163E1,1.037342834E-1,4.694387970E0,8.665180664E0,9.855627588E0
2.933370963E1,1.112187195E-1,4.686454468E0,8.674012299E0,9.859701539E0
2.934370863E1,1.004411316E-1,4.690046997E0,8.666078796E0,9.854316362E0
2.935370662E1,9.909393311E-2,4.693190460E0,8.669222260E0,9.858563328E0
2.936370463E1,1.007405090E-1,4.686155090E0,8.659941559E0,9.847069919E0
2.937370263E1,1.044827271E-1,4.691244507E0,8.655001831E0,9.845189097E0
2.938370163E1,1.026864624E-1,4.685556335E0,8.655600586E0,9.842987564E0
2.939370063E1,1.038839722E-1,4.685107269E0,8.663534088E0,9.849763698E0
2.940369862E1,1.032852173E-1,4.693040771E0,8.669521637E0,9.858798351E0
2.941369663E1,9.954299927E-2,4.691543884E0,8.677006073E0,9.864630111E0
2.942369463E1,1.049317932E-1,4.690346375E0,8.672964478E0,9.860561476E0
2.943369263E1,1.023870850E-1,4.684358826E0,8.659791870E0,9.846100546E0
2.944369063E1,9.654922485E-2,4.687502289E0,8.652906189E0,9.841482865E0
2.945368862E1,1.082249451E-1,4.687951355E0,8.666228485E0,9.853533209E0
2.946368663E1,1.136137390E-1,4.694687347E0,8.657696228E0,9.849299536E0
2.947368563E1,9.999206543E-2,4.683760071E0,8.667126617E0,9.852242923E0
2.948368363E1,1.037342834E-1,4.681814117E0,8.659791870E0,9.844904239E0
2.949368263E1,1.094224548E-1,4.681664429E0,8.668773193E0,9.852795734E0
2.950368163E1,1.173559570E-1,4.682412872E0,8.663683777E0,9.848765370E0
2.951367963E1,1.071771240E-1,4.686753845E0,8.651858368E0,9.840315125E0
2.952367863E1,1.049317932E-1,4.685256958E0,8.660540314E0,9.847212904E0
2.953367663E1,1.032852173E-1,4.682263184E0,8.664581909E0,9.849326678E0
2.954367562E1,1.133143616E-1,4.682113495E0,8.659193115E0,9.844625556E0
2.955367363E1,1.061293030E-1,4.685256958E0,8.656947784E0,9.844066291E0
2.956367163E1,1.058299255E-1,4.687801666E0,8.660091248E0,9.848038630E0
2.957366963E1,9.999206543E-2,4.684807892E0,8.658444672E0,9.845104749E0
2.958366863E1,9.759704590E-2,4.680915985E0,8.660390625E0,9.844941108E0
2.959366663E1,1.076261902E-1,4.694837036E0,8.665929108E0,9.856541254E0
2.960366462E1,1.079255676E-1,4.680915985E0,8.661288757E0,9.845838985E0
2.961366263E1,1.020877075E-1,4.682861938E0,8.666976929E0,9.851705787E0
2.962366063E1,1.070274353E-1,4.687801666E0,8.669970703E0,9.856740401E0
2.963365863E1,1.053808594E-1,4.687951355E0,8.657546539E0,9.845867413E0
2.964365762E1,9.445358276E-2,4.686304779E0,8.663085022E0,9.849843454E0
2.965365662E1,1.049317932E-1,4.683760071E0,8.668773193E0,9.853742830E0
2.966365463E1,1.095721436E-1,4.689148865E0,8.668922882E0,9.856487562E0
2.967365263E1,1.029858398E-1,4.685406647E0,8.658594360E0,9.845552185E0
2.968365163E1,1.014889526E-1,4.688849487E0,8.668773193E0,9.856126937E0
2.969365162E1,9.385482788E-2,4.686304779E0,8.663983154E0,9.850627661E0
2.970365063E1,1.043330383E-1,4.681814117E0,8.676107941E0,9.859265582E0
2.971364963E1,1.088237000E-1,4.686753845E0,8.667725372E0,9.854286749E0
2.972364863E1,1.107696533E-1,4.682263184E0,8.668324127E0,9.852700219E0
2.973364662E1,1.052311707E-1,4.679119720E0,8.669970703E0,9.852594935E0
2.974364562E1,1.073268127E-1,4.690346375E0,8.675958252E0,9.863220557E0
2.975364463E1,9.879455566E-2,4.683760071E0,8.665030975E0,9.850387331E0
2.976364363E1,9.729766846E-2,4.691543884E0,8.656049652E0,9.846179281E0
2.977364263E1,1.088237000E-1,4.687352600E0,8.661139069E0,9.848778958E0
2.978364163E1,1.052311707E-1,4.689597931E0,8.657845917E0,9.846913134E0
2.979363963E1,1.056802368E-1,4.694986725E0,8.664881287E0,9.855670265E0
2.980363863E1,1.041833496E-1,4.693938904E0,8.665330353E0,9.855550047E0
2.981363725E1,9.595046997E-2,4.691244507E0,8.664432220E0,9.853393690E0
2.982363625E1,1.022373962E-1,4.696333923E0,8.667425995E0,9.858512980E0
2.983363425E1,1.068777466E-1,4.680017853E0,8.658444672E0,9.842898663E0
2.984363225E1,1.058299255E-1,4.693340149E0,8.669521637E0,9.858967854E0
2.985363025E1,1.026864624E-1,4.697531433E0,8.670270081E0,9.861588581E0
2.986362825E1,1.071771240E-1,4.690196686E0,8.653055878E0,9.843008072E0
2.987362525E1,1.037342834E-1,4.675976257E0,8.652906189E0,9.836071384E0
2.988362325E1,1.049317932E-1,4.685556335E0,8.666527863E0,9.852621684E0
2.989362125E1,1.032852173E-1,4.679568787E0,8.668773193E0,9.851733885E0
2.990361925E1,1.056802368E-1,4.681215363E0,8.658744049E0,9.843718509E0
2.991361825E1,1.041833496E-1,4.682263184E0,8.664731598E0,9.849467821E0
2.992361625E1,1.052311707E-1,4.685706024E0,8.663683777E0,9.850194472E0
2.993361425E1,1.028361511E-1,4.678970032E0,8.669371948E0,9.851971671E0
2.994361325E1,9.999206543E-2,4.682861938E0,8.662486267E0,9.847733885E0
2.995361225E1,1.053808594E-1,4.689148865E0,8.658893738E0,9.847622198E0
2.996361125E1,1.035845947E-1,4.686304779E0,8.664282532E0,9.850988480E0
2.997360925E1,1.031355286E-1,4.680766296E0,8.665030975E0,9.849008674E0
2.998360825E1,9.954299927E-2,4.683460693E0,8.675359497E0,9.859339495E0
2.999360625E1,1.040336609E-1,4.684658203E0,8.658444672E0,9.845075399E0
3.000360525E1,9.954299927E-2,4.679419098E0,8.658294983E0,9.842405393E0
3.001360325E1,9.939331055E-2,4.691992950E0,8.663234711E0,9.852731222E0
3.002360125E1,9.729766846E-2,4.692591705E0,8.650062103E0,9.841415454E0
3.003360025E1,1.062789917E-1,4.687053223E0,8.668773193E0,9.855323019E0
3.004359825E1,1.031355286E-1,4.687053223E0,8.667276306E0,9.853972976E0
3.005359725E1,9.909393311E-2,4.696483612E0,8.655001831E0,9.847630914E0
3.006359525E1,1.061293030E-1,4.678970032E0,8.658294983E0,9.842260716E0
3.007359425E1,1.076261902E-1,4.681814117E0,8.660240936E0,9.845341025E0
3.008359225E1,1.037342834E-1,4.678221588E0,8.674012299E0,9.855709380E0
3.009359025E1,9.939331055E-2,4.685107269E0,8.660091248E0,9.846689270E0
3.010358925E1,1.007405090E-1,4.684508514E0,8.663085022E0,9.849051262E0
3.011358825E1,1.043330383E-1,4.689747620E0,8.665180664E0,9.853424484E0
3.012358825E1,1.016386414E-1,4.688400421E0,8.675359497E0,9.861708337E0
3.013358625E1,9.310638428E-2,4.693190460E0,8.670270081E0,9.859426391E0
3.014358525E1,1.092727661E-1,4.686155090E0,8.661588135E0,9.848608992E0
3.015358425E1,1.055305481E-1,4.683460693E0,8.653355255E0,9.840045627E0
3.016358325E1,1.104702759E-1,4.688849487E0,8.659642181E0,9.848193535E0
3.017358225E1,1.046324158E-1,4.685406647E0,8.657247162E0,9.844384786E0
3.018358025E1,1.052311707E-1,4.684209137E0,8.670270081E0,9.855276359E0
3.019357925E1,1.049317932E-1,4.683610382E0,8.665030975E0,9.850379622E0
3.020357825E1,1.055305481E-1,4.686005402E0,8.665480042E0,9.851919999E0
3.021357725E1,1.025367737E-1,4.683460693E0,8.653205566E0,9.839882338E0
3.022357625E1,1.055305481E-1,4.680167542E0,8.659791870E0,9.844140397E0
3.023357425E1,9.774673462E-2,4.688849487E0,8.659342804E0,9.847795781E0
3.024357225E1,1.019380188E-1,4.694986725E0,8.659342804E0,9.850761874E0
3.025357225E1,1.077758789E-1,4.691693573E0,8.672216034E0,9.860574789E0
3.026357025E1,1.058299255E-1,4.683460693E0,8.668473816E0,9.853346758E0
3.027356925E1,9.475296021E-2,4.680915985E0,8.665779419E0,9.849654081E0
3.028356825E1,9.984237671E-2,4.687053223E0,8.668024750E0,9.854597378E0
3.029356725E1,1.029858398E-1,4.676874390E0,8.665330353E0,9.847421503E0
3.030356525E1,1.097218323E-1,4.686304779E0,8.655301208E0,9.843156525E0
3.031356525E1,9.969268799E-2,4.683161316E0,8.667276306E0,9.852086942E0
3.032356325E1,1.001417542E-1,4.692142639E0,8.673263855E0,9.861629521E0
3.033356225E1,1.070274353E-1,4.690196686E0,8.662935333E0,9.851692667E0
